countryiso3,date,admin1,admin2,market,market_id,latitude,longitude,category,product,commodity_id,unit,priceflag,pricetype,currency,mp_price,usdprice,year,Unit_Weight,Price_Norm
NGA,2021-08-15,Jigawa,Kaugama,Gujungu,1973,12.36,9.58,cereals and tubers,Maize (yellow),136,KG,aggregate,Retail,NGN,246.22,0.6,2021,1.0,246.22
NGA,2021-08-15,Kaduna,Giwa,Giwa,1971,11.28,7.42,cereals and tubers,Maize (white),67,100 KG,aggregate,Wholesale,NGN,22709.68,55.25,2021,100.0,227.0968
NGA,2021-08-15,Kaduna,Giwa,Giwa,1971,11.28,7.42,cereals and tubers,Maize (white),67,KG,aggregate,Retail,NGN,227.18,0.55,2021,1.0,227.18
NGA,2021-08-15,Kaduna,Giwa,Giwa,1971,11.28,7.42,cereals and tubers,Maize (yellow),136,100 KG,aggregate,Wholesale,NGN,23596.77,57.41,2021,100.0,235.9677
NGA,2021-08-15,Kaduna,Giwa,Giwa,1971,11.28,7.42,cereals and tubers,Maize (yellow),136,KG,aggregate,Retail,NGN,229.4,0.56,2021,1.0,229.4
NGA,2021-08-15,Kaduna,Giwa,Giwa,1971,11.28,7.42,cereals and tubers,Rice (imported),64,2.8 KG,aggregate,Retail,NGN,1580.16,3.84,2021,2.8,564.3428571428572
NGA,2021-08-15,Kaduna,Giwa,Giwa,1971,11.28,7.42,cereals and tubers,Rice (imported),64,50 KG,aggregate,Wholesale,NGN,26500.0,64.48,2021,50.0,530.0
NGA,2021-08-15,Kaduna,Giwa,Giwa,1971,11.28,7.42,cereals and tubers,Rice (local),71,100 KG,aggregate,Wholesale,NGN,42354.84,103.05,2021,100.0,423.54839999999996
NGA,2021-08-15,Kaduna,Lere,Saminaka,1982,10.42,8.68,cereals and tubers,Maize (white),67,KG,aggregate,Retail,NGN,221.6,0.54,2021,1.0,221.6
NGA,2021-08-15,Kaduna,Lere,Saminaka,1982,10.42,8.68,cereals and tubers,Maize (yellow),136,100 KG,aggregate,Wholesale,NGN,20709.68,50.39,2021,100.0,207.0968
NGA,2021-08-15,Kaduna,Lere,Saminaka,1982,10.42,8.68,cereals and tubers,Maize (yellow),136,KG,aggregate,Retail,NGN,215.36,0.52,2021,1.0,215.36
NGA,2021-08-15,Kaduna,Lere,Saminaka,1982,10.42,8.68,cereals and tubers,Rice (imported),64,50 KG,aggregate,Wholesale,NGN,30448.39,74.08,2021,50.0,608.9678
NGA,2021-08-15,Kaduna,Lere,Saminaka,1982,10.42,8.68,cereals and tubers,Rice (local),71,100 KG,aggregate,Wholesale,NGN,46322.58,112.71,2021,100.0,463.2258
NGA,2021-08-15,Kaduna,Lere,Saminaka,1982,10.42,8.68,cereals and tubers,Rice (local),71,2.7 KG,aggregate,Retail,NGN,1027.52,2.5,2021,2.7,380.56296296296296
NGA,2021-08-15,Kano,Dawakin Tofa,Dawanau,1976,12.09,8.43,cereals and tubers,Maize (white),67,100 KG,aggregate,Wholesale,NGN,23360.97,56.84,2021,100.0,233.6097
NGA,2021-08-15,Kano,Dawakin Tofa,Dawanau,1976,12.09,8.43,cereals and tubers,Maize (white),67,KG,aggregate,Retail,NGN,218.96,0.53,2021,1.0,218.96
NGA,2021-08-15,Kano,Dawakin Tofa,Dawanau,1976,12.09,8.43,cereals and tubers,Maize (yellow),136,100 KG,aggregate,Wholesale,NGN,24655.81,59.99,2021,100.0,246.55810000000002
NGA,2021-08-15,Kano,Dawakin Tofa,Dawanau,1976,12.09,8.43,cereals and tubers,Maize (yellow),136,KG,aggregate,Retail,NGN,229.29,0.56,2021,1.0,229.29
NGA,2021-08-15,Kano,Dawakin Tofa,Dawanau,1976,12.09,8.43,cereals and tubers,Rice (local),71,100 KG,aggregate,Wholesale,NGN,47595.16,115.8,2021,100.0,475.95160000000004
NGA,2021-08-15,Katsina,Dandume,Dandume,1970,11.42,7.2,cereals and tubers,Maize (white),67,100 KG,aggregate,Wholesale,NGN,22046.45,53.64,2021,100.0,220.46450000000002
NGA,2021-08-15,Katsina,Dandume,Dandume,1970,11.42,7.2,cereals and tubers,Maize (white),67,KG,aggregate,Retail,NGN,214.44,0.52,2021,1.0,214.44
NGA,2021-08-15,Katsina,Dandume,Dandume,1970,11.42,7.2,cereals and tubers,Maize (yellow),136,100 KG,aggregate,Wholesale,NGN,23271.61,56.62,2021,100.0,232.7161
NGA,2021-08-15,Katsina,Dandume,Dandume,1970,11.42,7.2,cereals and tubers,Maize (yellow),136,KG,aggregate,Retail,NGN,231.75,0.56,2021,1.0,231.75
NGA,2021-08-15,Katsina,Dandume,Dandume,1970,11.42,7.2,cereals and tubers,Rice (imported),64,2.8 KG,aggregate,Retail,NGN,1388.03,3.38,2021,2.8,495.725
NGA,2021-08-15,Katsina,Dandume,Dandume,1970,11.42,7.2,cereals and tubers,Rice (imported),64,50 KG,aggregate,Wholesale,NGN,23385.16,56.9,2021,50.0,467.7032
NGA,2021-08-15,Katsina,Dandume,Dandume,1970,11.42,7.2,cereals and tubers,Rice (local),71,100 KG,aggregate,Wholesale,NGN,41379.36,100.68,2021,100.0,413.7936
NGA,2021-08-15,Katsina,Dandume,Dandume,1970,11.42,7.2,cereals and tubers,Rice (local),71,2.7 KG,aggregate,Retail,NGN,1043.19,2.54,2021,2.7,386.3666666666667
NGA,2021-08-15,Kebbi,Gwandu,Gwandu,1974,12.49,4.64,cereals and tubers,Maize (white),67,100 KG,aggregate,Wholesale,NGN,24736.77,60.19,2021,100.0,247.3677
NGA,2021-08-15,Kebbi,Gwandu,Gwandu,1974,12.49,4.64,cereals and tubers,Maize (white),67,KG,aggregate,Retail,NGN,265.62,0.65,2021,1.0,265.62
NGA,2021-08-15,Kebbi,Gwandu,Gwandu,1974,12.49,4.64,cereals and tubers,Maize (yellow),136,100 KG,aggregate,Wholesale,NGN,24736.77,60.19,2021,100.0,247.3677
NGA,2021-08-15,Kebbi,Gwandu,Gwandu,1974,12.49,4.64,cereals and tubers,Maize (yellow),136,KG,aggregate,Retail,NGN,265.62,0.65,2021,1.0,265.62
NGA,2021-08-15,Kebbi,Gwandu,Gwandu,1974,12.49,4.64,cereals and tubers,Rice (local),71,100 KG,aggregate,Wholesale,NGN,41289.68,100.46,2021,100.0,412.8968
NGA,2021-08-15,Kebbi,Gwandu,Gwandu,1974,12.49,4.64,cereals and tubers,Rice (local),71,2.7 KG,aggregate,Retail,NGN,984.42,2.4,2021,2.7,364.59999999999997
NGA,2021-08-15,Lagos,Kosofe,Lagos,1978,6.61,3.4,cereals and tubers,Maize (white),67,100 KG,aggregate,Wholesale,NGN,27641.94,67.26,2021,100.0,276.4194
NGA,2021-08-15,Lagos,Kosofe,Lagos,1978,6.61,3.4,cereals and tubers,Maize (white),67,KG,aggregate,Retail,NGN,335.56,0.82,2021,1.0,335.56
NGA,2021-08-15,Lagos,Kosofe,Lagos,1978,6.61,3.4,cereals and tubers,Maize (yellow),136,100 KG,aggregate,Wholesale,NGN,28438.71,69.19,2021,100.0,284.3871
NGA,2021-08-15,Lagos,Kosofe,Lagos,1978,6.61,3.4,cereals and tubers,Maize (yellow),136,KG,aggregate,Retail,NGN,334.26,0.81,2021,1.0,334.26
NGA,2021-08-15,Lagos,Kosofe,Lagos,1978,6.61,3.4,cereals and tubers,Rice (imported),64,2.8 KG,aggregate,Retail,NGN,1915.35,4.66,2021,2.8,684.0535714285714
NGA,2021-08-15,Lagos,Kosofe,Lagos,1978,6.61,3.4,cereals and tubers,Rice (imported),64,50 KG,aggregate,Wholesale,NGN,26500.0,64.48,2021,50.0,530.0
NGA,2021-08-15,Lagos,Kosofe,Lagos,1978,6.61,3.4,cereals and tubers,Rice (local),71,100 KG,aggregate,Wholesale,NGN,22516.13,54.78,2021,100.0,225.1613
NGA,2021-08-15,Lagos,Kosofe,Lagos,1978,6.61,3.4,cereals and tubers,Rice (local),71,2.7 KG,aggregate,Retail,NGN,1537.61,3.74,2021,2.7,569.4851851851851
NGA,2021-08-15,Oyo,Ibadan North,Ibadan,1975,7.4,3.92,cereals and tubers,Maize (white),67,100 KG,aggregate,Wholesale,NGN,26565.52,64.64,2021,100.0,265.6552
NGA,2021-08-15,Oyo,Ibadan North,Ibadan,1975,7.4,3.92,cereals and tubers,Maize (yellow),136,100 KG,aggregate,Wholesale,NGN,28613.79,69.62,2021,100.0,286.1379
NGA,2021-08-15,Oyo,Ibadan North,Ibadan,1975,7.4,3.92,cereals and tubers,Maize (yellow),136,KG,aggregate,Retail,NGN,272.64,0.66,2021,1.0,272.64
NGA,2021-08-15,Oyo,Ibadan North,Ibadan,1975,7.4,3.92,cereals and tubers,Rice (imported),64,2.8 KG,aggregate,Retail,NGN,1447.16,3.52,2021,2.8,516.8428571428572
NGA,2021-08-15,Oyo,Ibadan North,Ibadan,1975,7.4,3.92,cereals and tubers,Rice (local),71,100 KG,aggregate,Wholesale,NGN,47600.0,115.82,2021,100.0,476.0
NGA,2021-08-15,Yobe,Damaturu,Damaturu,1969,11.74,11.96,cereals and tubers,Maize (white),67,100 KG,aggregate,Wholesale,NGN,21225.81,51.64,2021,100.0,212.2581
NGA,2021-08-15,Yobe,Damaturu,Damaturu,1969,11.74,11.96,cereals and tubers,Maize (yellow),136,100 KG,aggregate,Wholesale,NGN,21193.55,51.57,2021,100.0,211.9355
NGA,2021-08-15,Yobe,Damaturu,Damaturu,1969,11.74,11.96,cereals and tubers,Maize (yellow),136,KG,aggregate,Retail,NGN,238.71,0.58,2021,1.0,238.71
NGA,2021-08-15,Yobe,Damaturu,Damaturu,1969,11.74,11.96,cereals and tubers,Rice (imported),64,50 KG,aggregate,Wholesale,NGN,27000.0,65.69,2021,50.0,540.0
NGA,2021-08-15,Yobe,Damaturu,Damaturu,1969,11.74,11.96,cereals and tubers,Rice (local),71,100 KG,aggregate,Wholesale,NGN,40000.0,97.32,2021,100.0,400.0
NGA,2021-08-15,Yobe,Damaturu,Damaturu,1969,11.74,11.96,cereals and tubers,Rice (local),71,2.7 KG,aggregate,Retail,NGN,1116.13,2.72,2021,2.7,413.3814814814815
NGA,2021-08-15,Yobe,Potiskum,Potiskum,1981,11.71,11.08,cereals and tubers,Maize (white),67,100 KG,aggregate,Wholesale,NGN,23500.0,57.18,2021,100.0,235.0
NGA,2021-08-15,Yobe,Potiskum,Potiskum,1981,11.71,11.08,cereals and tubers,Maize (white),67,KG,aggregate,Retail,NGN,180.09,0.44,2021,1.0,180.09
NGA,2021-08-15,Yobe,Potiskum,Potiskum,1981,11.71,11.08,cereals and tubers,Maize (yellow),136,100 KG,aggregate,Wholesale,NGN,23500.0,57.18,2021,100.0,235.0
NGA,2021-08-15,Yobe,Potiskum,Potiskum,1981,11.71,11.08,cereals and tubers,Maize (yellow),136,KG,aggregate,Retail,NGN,190.53,0.46,2021,1.0,190.53
NGA,2021-08-15,Yobe,Potiskum,Potiskum,1981,11.71,11.08,cereals and tubers,Rice (imported),64,50 KG,aggregate,Wholesale,NGN,29000.0,70.56,2021,50.0,580.0
NGA,2021-08-15,Yobe,Potiskum,Potiskum,1981,11.71,11.08,cereals and tubers,Rice (local),71,100 KG,aggregate,Wholesale,NGN,51870.97,126.21,2021,100.0,518.7097
NGA,2021-08-15,Zamfara,Kaura Namoda,Kaura Namoda,1977,12.6,6.59,cereals and tubers,Maize (yellow),136,100 KG,aggregate,Wholesale,NGN,24490.97,59.59,2021,100.0,244.90970000000002
NGA,2021-08-15,Zamfara,Kaura Namoda,Kaura Namoda,1977,12.6,6.59,cereals and tubers,Maize (yellow),136,KG,aggregate,Retail,NGN,247.59,0.6,2021,1.0,247.59
NGA,2021-08-15,Zamfara,Kaura Namoda,Kaura Namoda,1977,12.6,6.59,cereals and tubers,Rice (imported),64,50 KG,aggregate,Wholesale,NGN,23977.42,58.34,2021,50.0,479.54839999999996
NGA,2021-08-15,Zamfara,Kaura Namoda,Kaura Namoda,1977,12.6,6.59,cereals and tubers,Rice (local),71,2.7 KG,aggregate,Retail,NGN,1090.06,2.65,2021,2.7,403.7259259259259
NGA,2021-09-15,Abia,Oboma Ngwa,Aba,1967,5.15,7.36,cereals and tubers,Maize (white),67,100 KG,aggregate,Wholesale,NGN,22066.67,53.69,2021,100.0,220.6667
NGA,2021-09-15,Abia,Oboma Ngwa,Aba,1967,5.15,7.36,cereals and tubers,Maize (white),67,KG,aggregate,Retail,NGN,257.68,0.63,2021,1.0,257.68
NGA,2021-09-15,Abia,Oboma Ngwa,Aba,1967,5.15,7.36,cereals and tubers,Maize (yellow),136,KG,aggregate,Retail,NGN,297.44,0.72,2021,1.0,297.44
NGA,2021-09-15,Abia,Oboma Ngwa,Aba,1967,5.15,7.36,cereals and tubers,Rice (imported),64,50 KG,aggregate,Wholesale,NGN,30833.33,75.02,2021,50.0,616.6666
NGA,2021-09-15,Abia,Oboma Ngwa,Aba,1967,5.15,7.36,cereals and tubers,Rice (local),71,100 KG,aggregate,Wholesale,NGN,46596.67,113.37,2021,100.0,465.9667
NGA,2021-09-15,Abia,Oboma Ngwa,Aba,1967,5.15,7.36,cereals and tubers,Rice (local),71,2.7 KG,aggregate,Retail,NGN,1099.73,2.68,2021,2.7,407.30740740740737
NGA,2021-09-15,Adamawa,Hong,Mubi,1980,10.27,13.26,cereals and tubers,Maize (white),67,100 KG,aggregate,Wholesale,NGN,20140.0,49.0,2021,100.0,201.4
NGA,2021-09-15,Adamawa,Hong,Mubi,1980,10.27,13.26,cereals and tubers,Maize (white),67,KG,aggregate,Retail,NGN,182.13,0.44,2021,1.0,182.13
NGA,2021-09-15,Adamawa,Hong,Mubi,1980,10.27,13.26,cereals and tubers,Maize (yellow),136,100 KG,aggregate,Wholesale,NGN,21100.0,51.34,2021,100.0,211.0
NGA,2021-09-15,Adamawa,Hong,Mubi,1980,10.27,13.26,cereals and tubers,Maize (yellow),136,KG,aggregate,Retail,NGN,194.78,0.47,2021,1.0,194.78
NGA,2021-09-15,Adamawa,Hong,Mubi,1980,10.27,13.26,cereals and tubers,Rice (imported),64,2.8 KG,aggregate,Retail,NGN,1207.17,2.94,2021,2.8,431.1321428571429
NGA,2021-09-15,Adamawa,Hong,Mubi,1980,10.27,13.26,cereals and tubers,Rice (imported),64,50 KG,aggregate,Wholesale,NGN,23540.0,57.27,2021,50.0,470.8
NGA,2021-09-15,Adamawa,Hong,Mubi,1980,10.27,13.26,cereals and tubers,Rice (local),71,100 KG,aggregate,Wholesale,NGN,17406.67,42.35,2021,100.0,174.06669999999997
NGA,2021-09-15,Adamawa,Hong,Mubi,1980,10.27,13.26,cereals and tubers,Rice (local),71,2.7 KG,aggregate,Retail,NGN,890.6,2.17,2021,2.7,329.85185185185185
NGA,2021-09-15,Borno,Biu,Biu,1968,10.61,12.19,cereals and tubers,Rice (imported),64,50 KG,aggregate,Wholesale,NGN,29683.33,72.22,2021,50.0,593.6666
NGA,2021-09-15,Borno,Biu,Biu,1968,10.61,12.19,cereals and tubers,Rice (local),71,100 KG,aggregate,Wholesale,NGN,38553.33,93.8,2021,100.0,385.5333
NGA,2021-09-15,Borno,Biu,Biu,1968,10.61,12.19,cereals and tubers,Rice (local),71,2.7 KG,aggregate,Retail,NGN,776.5,1.89,2021,2.7,287.59259259259255
NGA,2021-09-15,Borno,Maiduguri,Maiduguri,1979,11.83,13.15,cereals and tubers,Maize (white),67,100 KG,aggregate,Wholesale,NGN,22916.67,55.76,2021,100.0,229.1667
NGA,2021-09-15,Borno,Maiduguri,Maiduguri,1979,11.83,13.15,cereals and tubers,Maize (yellow),136,100 KG,aggregate,Wholesale,NGN,23450.0,57.06,2021,100.0,234.5
NGA,2021-09-15,Borno,Maiduguri,Maiduguri,1979,11.83,13.15,cereals and tubers,Maize (yellow),136,KG,aggregate,Retail,NGN,277.09,0.67,2021,1.0,277.09
NGA,2021-09-15,Borno,Maiduguri,Maiduguri,1979,11.83,13.15,cereals and tubers,Rice (local),71,2.7 KG,aggregate,Retail,NGN,1017.8,2.48,2021,2.7,376.96296296296293
NGA,2021-09-15,Gombe,Akko,Gombe,1972,10.28,11.17,cereals and tubers,Maize (white),67,KG,aggregate,Retail,NGN,256.0,0.62,2021,1.0,256.0
NGA,2021-09-15,Gombe,Akko,Gombe,1972,10.28,11.17,cereals and tubers,Maize (yellow),136,100 KG,aggregate,Wholesale,NGN,23000.0,55.96,2021,100.0,230.0
NGA,2021-09-15,Gombe,Akko,Gombe,1972,10.28,11.17,cereals and tubers,Rice (imported),64,2.8 KG,aggregate,Retail,NGN,1686.67,4.1,2021,2.8,602.3821428571429
NGA,2021-09-15,Gombe,Akko,Gombe,1972,10.28,11.17,cereals and tubers,Rice (local),71,2.7 KG,aggregate,Retail,NGN,969.33,2.36,2021,2.7,359.0111111111111
NGA,2021-09-15,Jigawa,Kaugama,Gujungu,1973,12.36,9.58,cereals and tubers,Maize (white),67,100 KG,aggregate,Wholesale,NGN,24466.67,59.53,2021,100.0,244.6667
NGA,2021-09-15,Jigawa,Kaugama,Gujungu,1973,12.36,9.58,cereals and tubers,Maize (yellow),136,100 KG,aggregate,Wholesale,NGN,24466.67,59.53,2021,100.0,244.6667
NGA,2021-09-15,Jigawa,Kaugama,Gujungu,1973,12.36,9.58,cereals and tubers,Maize (yellow),136,KG,aggregate,Retail,NGN,246.8,0.6,2021,1.0,246.8
NGA,2021-09-15,Jigawa,Kaugama,Gujungu,1973,12.36,9.58,cereals and tubers,Rice (local),71,100 KG,aggregate,Wholesale,NGN,39500.0,96.11,2021,100.0,395.0
NGA,2021-09-15,Jigawa,Kaugama,Gujungu,1973,12.36,9.58,cereals and tubers,Rice (local),71,2.7 KG,aggregate,Retail,NGN,925.33,2.25,2021,2.7,342.7148148148148
NGA,2021-09-15,Kaduna,Giwa,Giwa,1971,11.28,7.42,cereals and tubers,Maize (white),67,100 KG,aggregate,Wholesale,NGN,22900.0,55.72,2021,100.0,229.0
NGA,2021-09-15,Kaduna,Giwa,Giwa,1971,11.28,7.42,cereals and tubers,Maize (white),67,KG,aggregate,Retail,NGN,219.65,0.53,2021,1.0,219.65
NGA,2021-09-15,Kaduna,Giwa,Giwa,1971,11.28,7.42,cereals and tubers,Maize (yellow),136,100 KG,aggregate,Wholesale,NGN,23766.67,57.83,2021,100.0,237.6667
NGA,2021-09-15,Kaduna,Giwa,Giwa,1971,11.28,7.42,cereals and tubers,Maize (yellow),136,KG,aggregate,Retail,NGN,234.07,0.57,2021,1.0,234.07
NGA,2021-09-15,Kaduna,Giwa,Giwa,1971,11.28,7.42,cereals and tubers,Rice (imported),64,2.8 KG,aggregate,Retail,NGN,1567.0,3.81,2021,2.8,559.6428571428572
NGA,2021-09-15,Kaduna,Giwa,Giwa,1971,11.28,7.42,cereals and tubers,Rice (imported),64,50 KG,aggregate,Wholesale,NGN,26266.67,63.91,2021,50.0,525.3334
NGA,2021-09-15,Kaduna,Giwa,Giwa,1971,11.28,7.42,cereals and tubers,Rice (local),71,100 KG,aggregate,Wholesale,NGN,39700.0,96.59,2021,100.0,397.0
NGA,2021-09-15,Kaduna,Lere,Saminaka,1982,10.42,8.68,cereals and tubers,Maize (white),67,100 KG,aggregate,Wholesale,NGN,18333.33,44.61,2021,100.0,183.3333
NGA,2021-09-15,Kaduna,Lere,Saminaka,1982,10.42,8.68,cereals and tubers,Rice (imported),64,50 KG,aggregate,Wholesale,NGN,31600.0,76.89,2021,50.0,632.0
NGA,2021-09-15,Kaduna,Lere,Saminaka,1982,10.42,8.68,cereals and tubers,Rice (local),71,100 KG,aggregate,Wholesale,NGN,47266.67,115.0,2021,100.0,472.6667
NGA,2021-09-15,Kaduna,Lere,Saminaka,1982,10.42,8.68,cereals and tubers,Rice (local),71,2.7 KG,aggregate,Retail,NGN,959.83,2.34,2021,2.7,355.4925925925926
NGA,2021-09-15,Kano,Dawakin Tofa,Dawanau,1976,12.09,8.43,cereals and tubers,Maize (white),67,100 KG,aggregate,Wholesale,NGN,21433.33,52.15,2021,100.0,214.3333
NGA,2021-09-15,Kano,Dawakin Tofa,Dawanau,1976,12.09,8.43,cereals and tubers,Maize (yellow),136,100 KG,aggregate,Wholesale,NGN,23287.0,56.66,2021,100.0,232.87
NGA,2021-09-15,Kano,Dawakin Tofa,Dawanau,1976,12.09,8.43,cereals and tubers,Rice (imported),64,2.8 KG,aggregate,Retail,NGN,1733.23,4.22,2021,2.8,619.0107142857144
NGA,2021-09-15,Kano,Dawakin Tofa,Dawanau,1976,12.09,8.43,cereals and tubers,Rice (local),71,100 KG,aggregate,Wholesale,NGN,44111.0,107.33,2021,100.0,441.11
NGA,2021-09-15,Katsina,Dandume,Dandume,1970,11.42,7.2,cereals and tubers,Maize (white),67,KG,aggregate,Retail,NGN,192.61,0.47,2021,1.0,192.61
NGA,2021-09-15,Katsina,Dandume,Dandume,1970,11.42,7.2,cereals and tubers,Maize (yellow),136,100 KG,aggregate,Wholesale,NGN,19188.67,46.69,2021,100.0,191.8867
NGA,2021-09-15,Katsina,Dandume,Dandume,1970,11.42,7.2,cereals and tubers,Maize (yellow),136,KG,aggregate,Retail,NGN,200.93,0.49,2021,1.0,200.93
NGA,2021-09-15,Katsina,Dandume,Dandume,1970,11.42,7.2,cereals and tubers,Rice (imported),64,2.8 KG,aggregate,Retail,NGN,1389.0,3.38,2021,2.8,496.0714285714286
NGA,2021-09-15,Katsina,Dandume,Dandume,1970,11.42,7.2,cereals and tubers,Rice (imported),64,50 KG,aggregate,Wholesale,NGN,23340.0,56.79,2021,50.0,466.8
NGA,2021-09-15,Katsina,Dandume,Dandume,1970,11.42,7.2,cereals and tubers,Rice (local),71,100 KG,aggregate,Wholesale,NGN,32853.33,79.94,2021,100.0,328.5333
NGA,2021-09-15,Katsina,Dandume,Dandume,1970,11.42,7.2,cereals and tubers,Rice (local),71,2.7 KG,aggregate,Retail,NGN,858.63,2.09,2021,2.7,318.01111111111106
NGA,2021-09-15,Kebbi,Gwandu,Gwandu,1974,12.49,4.64,cereals and tubers,Maize (white),67,100 KG,aggregate,Wholesale,NGN,20579.33,50.07,2021,100.0,205.79330000000002
NGA,2021-09-15,Kebbi,Gwandu,Gwandu,1974,12.49,4.64,cereals and tubers,Maize (yellow),136,100 KG,aggregate,Wholesale,NGN,20579.33,50.07,2021,100.0,205.79330000000002
NGA,2021-09-15,Kebbi,Gwandu,Gwandu,1974,12.49,4.64,cereals and tubers,Maize (yellow),136,KG,aggregate,Retail,NGN,216.84,0.53,2021,1.0,216.84
NGA,2021-09-15,Kebbi,Gwandu,Gwandu,1974,12.49,4.64,cereals and tubers,Rice (imported),64,2.8 KG,aggregate,Retail,NGN,1245.33,3.03,2021,2.8,444.7607142857143
NGA,2021-09-15,Kebbi,Gwandu,Gwandu,1974,12.49,4.64,cereals and tubers,Rice (imported),64,50 KG,aggregate,Wholesale,NGN,23200.0,56.45,2021,50.0,464.0
NGA,2021-09-15,Kebbi,Gwandu,Gwandu,1974,12.49,4.64,cereals and tubers,Rice (local),71,2.7 KG,aggregate,Retail,NGN,940.33,2.29,2021,2.7,348.27037037037036
NGA,2021-09-15,Lagos,Kosofe,Lagos,1978,6.61,3.4,cereals and tubers,Maize (white),67,KG,aggregate,Retail,NGN,317.69,0.77,2021,1.0,317.69
NGA,2021-09-15,Lagos,Kosofe,Lagos,1978,6.61,3.4,cereals and tubers,Rice (imported),64,50 KG,aggregate,Wholesale,NGN,28030.0,68.2,2021,50.0,560.6
NGA,2021-09-15,Oyo,Ibadan North,Ibadan,1975,7.4,3.92,cereals and tubers,Maize (white),67,KG,aggregate,Retail,NGN,163.08,0.4,2021,1.0,163.08
NGA,2021-09-15,Oyo,Ibadan North,Ibadan,1975,7.4,3.92,cereals and tubers,Maize (yellow),136,KG,aggregate,Retail,NGN,152.25,0.37,2021,1.0,152.25
NGA,2021-09-15,Oyo,Ibadan North,Ibadan,1975,7.4,3.92,cereals and tubers,Rice (local),71,100 KG,aggregate,Wholesale,NGN,47600.0,115.82,2021,100.0,476.0
NGA,2021-09-15,Yobe,Damaturu,Damaturu,1969,11.74,11.96,cereals and tubers,Maize (white),67,100 KG,aggregate,Wholesale,NGN,21533.33,52.39,2021,100.0,215.3333
NGA,2021-09-15,Yobe,Damaturu,Damaturu,1969,11.74,11.96,cereals and tubers,Maize (white),67,KG,aggregate,Retail,NGN,240.0,0.58,2021,1.0,240.0
NGA,2021-09-15,Yobe,Damaturu,Damaturu,1969,11.74,11.96,cereals and tubers,Maize (yellow),136,100 KG,aggregate,Wholesale,NGN,20933.33,50.93,2021,100.0,209.3333
NGA,2021-09-15,Yobe,Damaturu,Damaturu,1969,11.74,11.96,cereals and tubers,Maize (yellow),136,KG,aggregate,Retail,NGN,237.15,0.58,2021,1.0,237.15
NGA,2021-09-15,Yobe,Damaturu,Damaturu,1969,11.74,11.96,cereals and tubers,Rice (imported),64,2.8 KG,aggregate,Retail,NGN,1400.0,3.41,2021,2.8,500.00000000000006
NGA,2021-09-15,Yobe,Damaturu,Damaturu,1969,11.74,11.96,cereals and tubers,Rice (imported),64,50 KG,aggregate,Wholesale,NGN,27000.0,65.69,2021,50.0,540.0
NGA,2021-09-15,Yobe,Damaturu,Damaturu,1969,11.74,11.96,cereals and tubers,Rice (local),71,100 KG,aggregate,Wholesale,NGN,40000.0,97.32,2021,100.0,400.0
NGA,2021-09-15,Yobe,Damaturu,Damaturu,1969,11.74,11.96,cereals and tubers,Rice (local),71,2.7 KG,aggregate,Retail,NGN,1117.0,2.72,2021,2.7,413.7037037037037
NGA,2021-09-15,Yobe,Potiskum,Potiskum,1981,11.71,11.08,cereals and tubers,Maize (white),67,100 KG,aggregate,Wholesale,NGN,21566.67,52.47,2021,100.0,215.6667
NGA,2021-09-15,Yobe,Potiskum,Potiskum,1981,11.71,11.08,cereals and tubers,Maize (white),67,KG,aggregate,Retail,NGN,167.81,0.41,2021,1.0,167.81
NGA,2021-09-15,Yobe,Potiskum,Potiskum,1981,11.71,11.08,cereals and tubers,Maize (yellow),136,100 KG,aggregate,Wholesale,NGN,21566.67,52.47,2021,100.0,215.6667
NGA,2021-09-15,Yobe,Potiskum,Potiskum,1981,11.71,11.08,cereals and tubers,Rice (imported),64,50 KG,aggregate,Wholesale,NGN,28266.67,68.78,2021,50.0,565.3334
NGA,2021-09-15,Zamfara,Kaura Namoda,Kaura Namoda,1977,12.6,6.59,cereals and tubers,Maize (white),67,100 KG,aggregate,Wholesale,NGN,21697.33,52.79,2021,100.0,216.97330000000002
NGA,2021-09-15,Zamfara,Kaura Namoda,Kaura Namoda,1977,12.6,6.59,cereals and tubers,Maize (white),67,KG,aggregate,Retail,NGN,229.41,0.56,2021,1.0,229.41
NGA,2021-09-15,Zamfara,Kaura Namoda,Kaura Namoda,1977,12.6,6.59,cereals and tubers,Maize (yellow),136,100 KG,aggregate,Wholesale,NGN,21607.33,52.57,2021,100.0,216.07330000000002
NGA,2021-09-15,Zamfara,Kaura Namoda,Kaura Namoda,1977,12.6,6.59,cereals and tubers,Maize (yellow),136,KG,aggregate,Retail,NGN,228.43,0.56,2021,1.0,228.43
NGA,2021-09-15,Zamfara,Kaura Namoda,Kaura Namoda,1977,12.6,6.59,cereals and tubers,Rice (imported),64,2.8 KG,aggregate,Retail,NGN,1497.61,3.64,2021,2.8,534.8607142857143
NGA,2021-09-15,Zamfara,Kaura Namoda,Kaura Namoda,1977,12.6,6.59,cereals and tubers,Rice (local),71,2.7 KG,aggregate,Retail,NGN,1076.13,2.62,2021,2.7,398.56666666666666
NGA,2021-10-15,Abia,Oboma Ngwa,Aba,1967,5.15,7.36,cereals and tubers,Maize (white),67,100 KG,aggregate,Wholesale,NGN,24785.16,60.46,2021,100.0,247.8516
