countryiso3,date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
RWA,2010-03-15,Northern Province,Gicumbi,Rukomo,1106,-1.63,30.1,cereals and tubers,Sweet potatoes,87,KG,actual,Retail,RWF,91.88,0.16
RWA,2010-03-15,Northern Province,Gicumbi,Rukomo,1106,-1.63,30.1,non-food,Charcoal,446,Sack,actual,Retail,RWF,5000,8.79
RWA,2010-03-15,Northern Province,Gicumbi,Rukomo,1106,-1.63,30.1,pulses and nuts,Beans (dry),262,KG,actual,Retail,RWF,206.25,0.36
RWA,2010-03-15,Northern Province,Gicumbi,Rukomo,1106,-1.63,30.1,vegetables and fruits,Passion fruit,447,KG,actual,Retail,RWF,650,1.14
RWA,2010-03-15,Northern Province,Musanze,Musanze,1087,-1.5,29.61,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,387.5,0.68
RWA,2010-03-15,Northern Province,Musanze,Musanze,1087,-1.5,29.61,cereals and tubers,Maize,51,KG,actual,Retail,RWF,160,0.28
RWA,2010-03-15,Northern Province,Musanze,Musanze,1087,-1.5,29.61,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,101.25,0.18
RWA,2010-03-15,Northern Province,Musanze,Musanze,1087,-1.5,29.61,cereals and tubers,Rice (local),71,KG,actual,Retail,RWF,550,0.97
RWA,2010-03-15,Northern Province,Musanze,Musanze,1087,-1.5,29.61,cereals and tubers,Wheat,84,KG,actual,Retail,RWF,360,0.63
RWA,2010-03-15,Northern Province,Musanze,Musanze,1087,-1.5,29.61,non-food,Charcoal,446,Sack,actual,Retail,RWF,5200,9.14
RWA,2010-03-15,Northern Province,Musanze,Musanze,1087,-1.5,29.61,vegetables and fruits,Bananas,254,KG,actual,Retail,RWF,300,0.53
RWA,2010-03-15,Northern Province,Musanze,Musanze,1087,-1.5,29.61,vegetables and fruits,Passion fruit,447,KG,actual,Retail,RWF,825,1.45
RWA,2010-03-15,Northern Province,Rulindo,Gaseke,1058,-1.62,29.92,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,267.5,0.47
RWA,2010-03-15,Northern Province,Rulindo,Gaseke,1058,-1.62,29.92,cereals and tubers,Maize flour,76,KG,actual,Retail,RWF,239.58,0.42
RWA,2010-03-15,Northern Province,Rulindo,Gaseke,1058,-1.62,29.92,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,112.92,0.2
RWA,2010-03-15,Northern Province,Rulindo,Gaseke,1058,-1.62,29.92,cereals and tubers,"Rice (imported, Tanzanian)",381,KG,actual,Retail,RWF,610,1.07
RWA,2010-03-15,Northern Province,Rulindo,Gaseke,1058,-1.62,29.92,cereals and tubers,Rice (local),71,KG,actual,Retail,RWF,536.67,0.94
RWA,2010-03-15,Northern Province,Rulindo,Gaseke,1058,-1.62,29.92,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,294.17,0.52
RWA,2010-03-15,Northern Province,Rulindo,Gaseke,1058,-1.62,29.92,cereals and tubers,Sweet potatoes,87,KG,actual,Retail,RWF,92.92,0.16
RWA,2010-03-15,Northern Province,Rulindo,Gaseke,1058,-1.62,29.92,pulses and nuts,Beans (dry),262,KG,actual,Retail,RWF,220.83,0.39
RWA,2010-03-15,Northern Province,Rulindo,Gaseke,1058,-1.62,29.92,vegetables and fruits,Bananas,254,KG,actual,Retail,RWF,180,0.32
RWA,2010-03-15,Northern Province,Rulindo,Rugarama,1102,-1.63,29.93,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,350,0.62
RWA,2010-03-15,Northern Province,Rulindo,Rugarama,1102,-1.63,29.93,cereals and tubers,Maize,51,KG,actual,Retail,RWF,202.5,0.36
RWA,2010-03-15,Northern Province,Rulindo,Rugarama,1102,-1.63,29.93,cereals and tubers,Maize flour,76,KG,actual,Retail,RWF,400,0.7
RWA,2010-03-15,Northern Province,Rulindo,Rugarama,1102,-1.63,29.93,cereals and tubers,"Rice (imported, Tanzanian)",381,KG,actual,Retail,RWF,700,1.23
RWA,2010-03-15,Northern Province,Rulindo,Rugarama,1102,-1.63,29.93,cereals and tubers,Rice (local),71,KG,actual,Retail,RWF,575,1.01
RWA,2010-03-15,Northern Province,Rulindo,Rugarama,1102,-1.63,29.93,cereals and tubers,Sweet potatoes,87,KG,actual,Retail,RWF,100,0.18
RWA,2010-03-15,Northern Province,Rulindo,Rugarama,1102,-1.63,29.93,pulses and nuts,Beans (dry),262,KG,actual,Retail,RWF,253.75,0.45
RWA,2010-03-15,Northern Province,Rulindo,Rugarama,1102,-1.63,29.93,vegetables and fruits,Bananas,254,KG,actual,Retail,RWF,225,0.4
RWA,2010-03-15,Southern Province,Gisagara,Kibirizi,1073,-2.65,29.78,cereals and tubers,Cassava,68,KG,actual,Retail,RWF,245,0.43
RWA,2010-03-15,Southern Province,Gisagara,Kibirizi,1073,-2.65,29.78,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,287.5,0.51
RWA,2010-03-15,Southern Province,Gisagara,Kibirizi,1073,-2.65,29.78,cereals and tubers,Maize,51,KG,actual,Retail,RWF,242.5,0.43
RWA,2010-03-15,Southern Province,Gisagara,Kibirizi,1073,-2.65,29.78,cereals and tubers,Maize flour,76,KG,actual,Retail,RWF,335,0.59
RWA,2010-03-15,Southern Province,Gisagara,Kibirizi,1073,-2.65,29.78,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,122.5,0.22
RWA,2010-03-15,Southern Province,Gisagara,Kibirizi,1073,-2.65,29.78,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,292.5,0.51
RWA,2010-03-15,Southern Province,Gisagara,Kibirizi,1073,-2.65,29.78,cereals and tubers,Sweet potatoes,87,KG,actual,Retail,RWF,102.5,0.18
RWA,2010-03-15,Southern Province,Gisagara,Kibirizi,1073,-2.65,29.78,non-food,Charcoal,446,Sack,actual,Retail,RWF,3925,6.9
RWA,2010-03-15,Southern Province,Gisagara,Kibirizi,1073,-2.65,29.78,pulses and nuts,Beans (dry),262,KG,actual,Retail,RWF,275,0.48
RWA,2010-03-15,Southern Province,Huye,Butare,1050,-2.6,29.74,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,316.67,0.56
RWA,2010-03-15,Southern Province,Huye,Butare,1050,-2.6,29.74,cereals and tubers,Maize flour,76,KG,actual,Retail,RWF,350,0.62
RWA,2010-03-15,Southern Province,Huye,Butare,1050,-2.6,29.74,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,166.67,0.29
RWA,2010-03-15,Southern Province,Huye,Butare,1050,-2.6,29.74,cereals and tubers,Rice (local),71,KG,actual,Retail,RWF,525,0.92
RWA,2010-03-15,Southern Province,Huye,Butare,1050,-2.6,29.74,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,252.5,0.44
RWA,2010-03-15,Southern Province,Huye,Butare,1050,-2.6,29.74,cereals and tubers,Sweet potatoes,87,KG,actual,Retail,RWF,130,0.23
RWA,2010-03-15,Southern Province,Huye,Butare,1050,-2.6,29.74,cereals and tubers,Wheat,84,KG,actual,Retail,RWF,460,0.81
RWA,2010-03-15,Southern Province,Huye,Butare,1050,-2.6,29.74,pulses and nuts,Beans (dry),262,KG,actual,Retail,RWF,250,0.44
RWA,2010-03-15,Southern Province,Huye,Muhanga,1406,-2.43,29.68,non-food,Charcoal,446,Sack,actual,Retail,RWF,5475,9.62
RWA,2010-03-15,Southern Province,Huye,Nyanza,1098,-2.58,29.72,cereals and tubers,Maize flour,76,KG,actual,Retail,RWF,350,0.62
RWA,2010-03-15,Southern Province,Huye,Nyanza,1098,-2.58,29.72,cereals and tubers,Sweet potatoes,87,KG,actual,Retail,RWF,82.5,0.14
RWA,2010-03-15,Southern Province,Huye,Nyanza,1098,-2.58,29.72,cereals and tubers,Wheat flour,58,KG,actual,Retail,RWF,500,0.88
RWA,2010-03-15,Southern Province,Huye,Nyanza,1098,-2.58,29.72,pulses and nuts,Beans (dry),262,KG,actual,Retail,RWF,240,0.42
RWA,2010-03-15,Southern Province,Huye,Nyanza,1098,-2.58,29.72,vegetables and fruits,Bananas,254,KG,actual,Retail,RWF,300,0.53
RWA,2010-03-15,Southern Province,Huye,Nyanza,1098,-2.58,29.72,vegetables and fruits,Passion fruit,447,KG,actual,Retail,RWF,600,1.05
RWA,2010-03-15,Southern Province,Kamonyi,Kayenzi,1072,-1.9,29.85,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,275,0.48
RWA,2010-03-15,Southern Province,Kamonyi,Kayenzi,1072,-1.9,29.85,cereals and tubers,Maize flour,76,KG,actual,Retail,RWF,357.5,0.63
RWA,2010-03-15,Southern Province,Kamonyi,Kayenzi,1072,-1.9,29.85,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,135,0.24
RWA,2010-03-15,Southern Province,Kamonyi,Kayenzi,1072,-1.9,29.85,cereals and tubers,"Rice (imported, Tanzanian)",381,KG,actual,Retail,RWF,600,1.05
RWA,2010-03-15,Southern Province,Kamonyi,Kayenzi,1072,-1.9,29.85,cereals and tubers,Rice (local),71,KG,actual,Retail,RWF,500,0.88
RWA,2010-03-15,Southern Province,Kamonyi,Kayenzi,1072,-1.9,29.85,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,246.25,0.43
RWA,2010-03-15,Southern Province,Kamonyi,Kayenzi,1072,-1.9,29.85,pulses and nuts,Beans (dry),262,KG,actual,Retail,RWF,281.25,0.49
RWA,2010-03-15,Southern Province,Nyamagabe,Gikongoro,1062,-2.46,29.57,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,214.67,0.38
RWA,2010-03-15,Southern Province,Nyamagabe,Gikongoro,1062,-2.46,29.57,cereals and tubers,Maize,51,KG,actual,Retail,RWF,221,0.39
RWA,2010-03-15,Southern Province,Nyamagabe,Gikongoro,1062,-2.46,29.57,cereals and tubers,Maize flour,76,KG,actual,Retail,RWF,398.67,0.7
RWA,2010-03-15,Southern Province,Nyamagabe,Gikongoro,1062,-2.46,29.57,cereals and tubers,"Rice (imported, Tanzanian)",381,KG,actual,Retail,RWF,707,1.24
RWA,2010-03-15,Southern Province,Nyamagabe,Gikongoro,1062,-2.46,29.57,cereals and tubers,Rice (local),71,KG,actual,Retail,RWF,627,1.1
RWA,2010-03-15,Southern Province,Nyamagabe,Gikongoro,1062,-2.46,29.57,cereals and tubers,Sweet potatoes,87,KG,actual,Retail,RWF,85.67,0.15
RWA,2010-03-15,Southern Province,Nyamagabe,Gikongoro,1062,-2.46,29.57,cereals and tubers,Wheat,84,KG,actual,Retail,RWF,500,0.88
RWA,2010-03-15,Southern Province,Nyamagabe,Gikongoro,1062,-2.46,29.57,cereals and tubers,Wheat flour,58,KG,actual,Retail,RWF,550,0.97
RWA,2010-03-15,Southern Province,Nyamagabe,Gikongoro,1062,-2.46,29.57,non-food,Charcoal,446,Sack,actual,Retail,RWF,3108.25,5.46
RWA,2010-03-15,Southern Province,Nyamagabe,Gikongoro,1062,-2.46,29.57,pulses and nuts,Beans (dry),262,KG,actual,Retail,RWF,315.67,0.55
RWA,2010-03-15,Southern Province,Nyamagabe,Gikongoro,1062,-2.46,29.57,vegetables and fruits,Bananas,254,KG,actual,Retail,RWF,500,0.88
RWA,2010-03-15,Southern Province,Nyamagabe,Gikongoro,1062,-2.46,29.57,vegetables and fruits,Passion fruit,447,KG,actual,Retail,RWF,317,0.56
RWA,2010-03-15,Southern Province,Nyamagabe,Kabacuzi,1065,-2.47,29.58,cereals and tubers,Cassava,68,KG,actual,Retail,RWF,190.75,0.34
RWA,2010-03-15,Southern Province,Nyamagabe,Kabacuzi,1065,-2.47,29.58,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,218.5,0.38
RWA,2010-03-15,Southern Province,Nyamagabe,Kabacuzi,1065,-2.47,29.58,cereals and tubers,Maize,51,KG,actual,Retail,RWF,226.5,0.4
RWA,2010-03-15,Southern Province,Nyamagabe,Kabacuzi,1065,-2.47,29.58,cereals and tubers,Maize flour,76,KG,actual,Retail,RWF,401.5,0.71
RWA,2010-03-15,Southern Province,Nyamagabe,Kabacuzi,1065,-2.47,29.58,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,115.25,0.2
RWA,2010-03-15,Southern Province,Nyamagabe,Kabacuzi,1065,-2.47,29.58,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,273,0.48
RWA,2010-03-15,Southern Province,Nyamagabe,Kabacuzi,1065,-2.47,29.58,cereals and tubers,Sweet potatoes,87,KG,actual,Retail,RWF,87.5,0.15
RWA,2010-03-15,Southern Province,Nyamagabe,Kabacuzi,1065,-2.47,29.58,pulses and nuts,Beans (dry),262,KG,actual,Retail,RWF,312.5,0.55
RWA,2010-03-15,Southern Province,Nyanza,Ndago,1089,-2.42,29.88,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,267.5,0.47
RWA,2010-03-15,Southern Province,Nyanza,Ndago,1089,-2.42,29.88,cereals and tubers,Maize flour,76,KG,actual,Retail,RWF,295,0.52
RWA,2010-03-15,Southern Province,Nyanza,Ndago,1089,-2.42,29.88,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,142.5,0.25
RWA,2010-03-15,Southern Province,Nyanza,Ndago,1089,-2.42,29.88,cereals and tubers,Rice (local),71,KG,actual,Retail,RWF,557.5,0.98
RWA,2010-03-15,Southern Province,Nyanza,Ndago,1089,-2.42,29.88,pulses and nuts,Beans (dry),262,KG,actual,Retail,RWF,260,0.46
RWA,2010-03-15,Western Province,Administrative unit not available,Gisenyi,1063,-1.7,29.26,cereals and tubers,Cassava,68,KG,actual,Retail,RWF,266.5,0.47
RWA,2010-03-15,Western Province,Administrative unit not available,Gisenyi,1063,-1.7,29.26,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,325,0.57
RWA,2010-03-15,Western Province,Administrative unit not available,Gisenyi,1063,-1.7,29.26,cereals and tubers,Maize,51,KG,actual,Retail,RWF,212.5,0.37
RWA,2010-03-15,Western Province,Administrative unit not available,Gisenyi,1063,-1.7,29.26,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,109,0.19
RWA,2010-03-15,Western Province,Administrative unit not available,Gisenyi,1063,-1.7,29.26,cereals and tubers,"Rice (imported, Tanzanian)",381,KG,actual,Retail,RWF,700,1.23
RWA,2010-03-15,Western Province,Administrative unit not available,Gisenyi,1063,-1.7,29.26,cereals and tubers,Rice (local),71,KG,actual,Retail,RWF,613,1.08
RWA,2010-03-15,Western Province,Administrative unit not available,Gisenyi,1063,-1.7,29.26,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,282.5,0.5
RWA,2010-03-15,Western Province,Administrative unit not available,Gisenyi,1063,-1.7,29.26,cereals and tubers,Wheat flour,58,KG,actual,Retail,RWF,575,1.01
RWA,2010-03-15,Western Province,Administrative unit not available,Gisenyi,1063,-1.7,29.26,non-food,Charcoal,446,Sack,actual,Retail,RWF,6600,11.6
RWA,2010-03-15,Western Province,Administrative unit not available,Gisenyi,1063,-1.7,29.26,pulses and nuts,Beans (dry),262,KG,actual,Retail,RWF,261,0.46
RWA,2010-03-15,Western Province,Administrative unit not available,Gisenyi,1063,-1.7,29.26,vegetables and fruits,Passion fruit,447,KG,actual,Retail,RWF,425,0.75
RWA,2010-03-15,Western Province,Ngororero,Kabaya,1067,-1.75,29.54,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,325,0.57
RWA,2010-03-15,Western Province,Ngororero,Kabaya,1067,-1.75,29.54,cereals and tubers,Maize,51,KG,actual,Retail,RWF,205,0.36
RWA,2010-03-15,Western Province,Ngororero,Kabaya,1067,-1.75,29.54,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,255,0.45
RWA,2010-03-15,Western Province,Ngororero,Kabaya,1067,-1.75,29.54,cereals and tubers,Sweet potatoes,87,KG,actual,Retail,RWF,100,0.18
RWA,2010-03-15,Western Province,Ngororero,Kabaya,1067,-1.75,29.54,pulses and nuts,Beans (dry),262,KG,actual,Retail,RWF,252.5,0.44
RWA,2010-03-15,Western Province,Nyabihu,Mukamira,1084,-1.61,29.51,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,343.75,0.6
RWA,2010-03-15,Western Province,Nyabihu,Mukamira,1084,-1.61,29.51,cereals and tubers,Maize,51,KG,actual,Retail,RWF,205,0.36
RWA,2010-03-15,Western Province,Nyabihu,Mukamira,1084,-1.61,29.51,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,83.12,0.15
RWA,2010-03-15,Western Province,Nyabihu,Mukamira,1084,-1.61,29.51,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,257.5,0.45
RWA,2010-03-15,Western Province,Nyabihu,Mukamira,1084,-1.61,29.51,cereals and tubers,Wheat,84,KG,actual,Retail,RWF,380,0.67
RWA,2010-03-15,Western Province,Nyabihu,Mukamira,1084,-1.61,29.51,cereals and tubers,Wheat flour,58,KG,actual,Retail,RWF,500,0.88
RWA,2010-03-15,Western Province,Nyabihu,Mukamira,1084,-1.61,29.51,pulses and nuts,Beans (dry),262,KG,actual,Retail,RWF,271.25,0.48
RWA,2010-03-15,Western Province,Nyabihu,Mukamira,1084,-1.61,29.51,vegetables and fruits,Bananas,254,KG,actual,Retail,RWF,250,0.44
RWA,2010-03-15,Western Province,Nyamasheke,Bugarama,1047,-2.33,29.21,cereals and tubers,Maize,51,KG,actual,Retail,RWF,147,0.26
RWA,2010-03-15,Western Province,Nyamasheke,Bugarama,1047,-2.33,29.21,cereals and tubers,Maize flour,76,KG,actual,Retail,RWF,410,0.72
RWA,2010-03-15,Western Province,Nyamasheke,Bugarama,1047,-2.33,29.21,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,143.5,0.25
RWA,2010-03-15,Western Province,Nyamasheke,Bugarama,1047,-2.33,29.21,cereals and tubers,Rice (local),71,KG,actual,Retail,RWF,612.5,1.08
RWA,2010-03-15,Western Province,Nyamasheke,Bugarama,1047,-2.33,29.21,cereals and tubers,Sweet potatoes,87,KG,actual,Retail,RWF,82.75,0.15
RWA,2010-03-15,Western Province,Nyamasheke,Bugarama,1047,-2.33,29.21,non-food,Charcoal,446,Sack,actual,Retail,RWF,3867,6.8
RWA,2010-03-15,Western Province,Nyamasheke,Bugarama,1047,-2.33,29.21,pulses and nuts,Beans (dry),262,KG,actual,Retail,RWF,243.25,0.43
RWA,2010-03-15,Western Province,Nyamasheke,Bugarama,1047,-2.33,29.21,vegetables and fruits,Bananas,254,KG,actual,Retail,RWF,541.75,0.95
RWA,2010-03-15,Western Province,Nyamasheke,Bushenge,1049,-2.43,29,cereals and tubers,Cassava,68,KG,actual,Retail,RWF,194.18,0.34
RWA,2010-03-15,Western Province,Nyamasheke,Bushenge,1049,-2.43,29,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,221.62,0.39
RWA,2010-03-15,Western Province,Nyamasheke,Bushenge,1049,-2.43,29,cereals and tubers,Maize,51,KG,actual,Retail,RWF,156.12,0.27
RWA,2010-03-15,Western Province,Nyamasheke,Bushenge,1049,-2.43,29,cereals and tubers,Maize flour,76,KG,actual,Retail,RWF,431.52,0.76
RWA,2010-03-15,Western Province,Nyamasheke,Bushenge,1049,-2.43,29,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,123.1,0.22
RWA,2010-03-15,Western Province,Nyamasheke,Bushenge,1049,-2.43,29,cereals and tubers,Rice (local),71,KG,actual,Retail,RWF,601.8,1.06
RWA,2010-03-15,Western Province,Nyamasheke,Bushenge,1049,-2.43,29,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,262.62,0.46
RWA,2010-03-15,Western Province,Nyamasheke,Bushenge,1049,-2.43,29,cereals and tubers,Sweet potatoes,87,KG,actual,Retail,RWF,61.33,0.11
RWA,2010-03-15,Western Province,Nyamasheke,Bushenge,1049,-2.43,29,vegetables and fruits,Passion fruit,447,KG,actual,Retail,RWF,400,0.7
RWA,2010-03-15,Western Province,Rubavu,Mahoko,1081,-1.7,29.33,cereals and tubers,Cassava,68,KG,actual,Retail,RWF,285,0.5
RWA,2010-03-15,Western Province,Rubavu,Mahoko,1081,-1.7,29.33,cereals and tubers,Maize,51,KG,actual,Retail,RWF,222.5,0.39
RWA,2010-03-15,Western Province,Rubavu,Mahoko,1081,-1.7,29.33,cereals and tubers,"Rice (imported, Tanzanian)",381,KG,actual,Retail,RWF,650,1.14
RWA,2010-03-15,Western Province,Rubavu,Mahoko,1081,-1.7,29.33,cereals and tubers,Rice (local),71,KG,actual,Retail,RWF,615,1.08
RWA,2010-03-15,Western Province,Rubavu,Mahoko,1081,-1.7,29.33,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,273.75,0.48
RWA,2010-03-15,Western Province,Rubavu,Mahoko,1081,-1.7,29.33,cereals and tubers,Sweet potatoes,87,KG,actual,Retail,RWF,108.75,0.19
RWA,2010-03-15,Western Province,Rubavu,Mahoko,1081,-1.7,29.33,non-food,Charcoal,446,Sack,actual,Retail,RWF,5600,9.84
RWA,2010-03-15,Western Province,Rubavu,Mahoko,1081,-1.7,29.33,vegetables and fruits,Passion fruit,447,KG,actual,Retail,RWF,315,0.55
RWA,2010-03-15,Western Province,Rusizi,Kamembe,1070,-2.48,28.9,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,276.2,0.49
RWA,2010-03-15,Western Province,Rusizi,Kamembe,1070,-2.48,28.9,cereals and tubers,Maize,51,KG,actual,Retail,RWF,187.3,0.33
RWA,2010-03-15,Western Province,Rusizi,Kamembe,1070,-2.48,28.9,cereals and tubers,Maize flour,76,KG,actual,Retail,RWF,425.98,0.75
RWA,2010-03-15,Western Province,Rusizi,Kamembe,1070,-2.48,28.9,cereals and tubers,"Rice (imported, Tanzanian)",381,KG,actual,Retail,RWF,702,1.23
RWA,2010-03-15,Western Province,Rusizi,Kamembe,1070,-2.48,28.9,cereals and tubers,Rice (local),71,KG,actual,Retail,RWF,621.4,1.09
RWA,2010-03-15,Western Province,Rusizi,Kamembe,1070,-2.48,28.9,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,273.9,0.48
RWA,2010-03-15,Western Province,Rusizi,Kamembe,1070,-2.48,28.9,cereals and tubers,Sweet potatoes,87,KG,actual,Retail,RWF,78.92,0.14
RWA,2010-03-15,Western Province,Rusizi,Kamembe,1070,-2.48,28.9,non-food,Charcoal,446,Sack,actual,Retail,RWF,6016.75,10.57
RWA,2010-03-15,Western Province,Rusizi,Kamembe,1070,-2.48,28.9,pulses and nuts,Beans (dry),262,KG,actual,Retail,RWF,310.7,0.55
RWA,2010-03-15,Western Province,Rusizi,Kamembe,1070,-2.48,28.9,vegetables and fruits,Passion fruit,447,KG,actual,Retail,RWF,350.25,0.62
RWA,2010-03-15,Western Province,Rutsiro,Congo - Nil,1053,-1.96,29.38,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,245,0.43
RWA,2010-03-15,Western Province,Rutsiro,Congo - Nil,1053,-1.96,29.38,cereals and tubers,Maize flour,76,KG,actual,Retail,RWF,250,0.44
RWA,2010-03-15,Western Province,Rutsiro,Congo - Nil,1053,-1.96,29.38,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,102,0.18
RWA,2010-03-15,Western Province,Rutsiro,Congo - Nil,1053,-1.96,29.38,cereals and tubers,"Rice (imported, Tanzanian)",381,KG,actual,Retail,RWF,665,1.17
RWA,2010-03-15,Western Province,Rutsiro,Congo - Nil,1053,-1.96,29.38,cereals and tubers,Rice (local),71,KG,actual,Retail,RWF,643,1.13
RWA,2010-03-15,Western Province,Rutsiro,Congo - Nil,1053,-1.96,29.38,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,280,0.49
RWA,2010-03-15,Western Province,Rutsiro,Congo - Nil,1053,-1.96,29.38,cereals and tubers,Wheat,84,KG,actual,Retail,RWF,300,0.53
RWA,2010-03-15,Western Province,Rutsiro,Congo - Nil,1053,-1.96,29.38,cereals and tubers,Wheat flour,58,KG,actual,Retail,RWF,400,0.7
RWA,2010-03-15,Western Province,Rutsiro,Congo - Nil,1053,-1.96,29.38,non-food,Charcoal,446,Sack,actual,Retail,RWF,2700,4.74
RWA,2010-03-15,Western Province,Rutsiro,Congo - Nil,1053,-1.96,29.38,pulses and nuts,Beans (dry),262,KG,actual,Retail,RWF,239,0.42
RWA,2010-03-15,Western Province,Rutsiro,Congo - Nil,1053,-1.96,29.38,vegetables and fruits,Bananas,254,KG,actual,Retail,RWF,261,0.46
RWA,2010-03-15,Western Province,Rutsiro,Congo - Nil,1053,-1.96,29.38,vegetables and fruits,Passion fruit,447,KG,actual,Retail,RWF,242.5,0.43
RWA,2010-04-15,Eastern Province,Bugesera,Ruhuha,1105,-2.15,30.09,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,200,0.35
RWA,2010-04-15,Eastern Province,Bugesera,Ruhuha,1105,-2.15,30.09,cereals and tubers,Maize flour,76,KG,actual,Retail,RWF,350,0.62
RWA,2010-04-15,Eastern Province,Bugesera,Ruhuha,1105,-2.15,30.09,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,147.5,0.26
RWA,2010-04-15,Eastern Province,Bugesera,Ruhuha,1105,-2.15,30.09,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,233.12,0.41
RWA,2010-04-15,Eastern Province,Bugesera,Ruhuha,1105,-2.15,30.09,vegetables and fruits,Bananas,254,KG,actual,Retail,RWF,425,0.75
RWA,2010-04-15,Eastern Province,Bugesera,Ruhuha,1105,-2.15,30.09,vegetables and fruits,Passion fruit,447,KG,actual,Retail,RWF,650,1.14
RWA,2010-04-15,Eastern Province,Gatsibo,Kimironko,1403,-1.75,30.34,non-food,Charcoal,446,Sack,actual,Retail,RWF,6000,10.54
RWA,2010-04-15,Eastern Province,Gatsibo,Kimironko,1403,-1.75,30.34,vegetables and fruits,Passion fruit,447,KG,actual,Retail,RWF,737.5,1.3
RWA,2010-04-15,Eastern Province,Gatsibo,Rwagitima,1109,-1.8,30.42,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,281.67,0.5
RWA,2010-04-15,Eastern Province,Gatsibo,Rwagitima,1109,-1.8,30.42,cereals and tubers,Maize,51,KG,actual,Retail,RWF,112.92,0.2
RWA,2010-04-15,Eastern Province,Gatsibo,Rwagitima,1109,-1.8,30.42,cereals and tubers,Maize flour,76,KG,actual,Retail,RWF,260.83,0.46
RWA,2010-04-15,Eastern Province,Gatsibo,Rwagitima,1109,-1.8,30.42,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,188.75,0.33
RWA,2010-04-15,Eastern Province,Gatsibo,Rwagitima,1109,-1.8,30.42,cereals and tubers,Sweet potatoes,87,KG,actual,Retail,RWF,62.92,0.11
RWA,2010-04-15,Eastern Province,Gatsibo,Rwagitima,1109,-1.8,30.42,non-food,Charcoal,446,Sack,actual,Retail,RWF,5000,8.79
RWA,2010-04-15,Eastern Province,Gatsibo,Rwagitima,1109,-1.8,30.42,pulses and nuts,Beans (dry),262,KG,actual,Retail,RWF,205.83,0.36
RWA,2010-04-15,Eastern Province,Kirehe,Nyakarambi,1095,-2.27,30.68,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,241.67,0.42
RWA,2010-04-15,Eastern Province,Kirehe,Nyakarambi,1095,-2.27,30.68,cereals and tubers,Maize,51,KG,actual,Retail,RWF,83.96,0.15
RWA,2010-04-15,Eastern Province,Kirehe,Nyakarambi,1095,-2.27,30.68,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,150,0.26
