countryiso3,date,admin1,admin2,market,market_id,latitude,longitude,category,product,commodity_id,unit,priceflag,pricetype,currency,mp_price,usdprice,year,Unit_Weight,Price_Norm,Staple_Type
NGA,2017-05-15,Kebbi,Gwandu,Gwandu,1974,12.49,4.64,cereals and tubers,Rice (imported),64,50 KG,actual,Wholesale,NGN,14892.0,48.67,2017,,173.08510638297872,Rice (All variants)
NGA,2017-05-15,Lagos,Kosofe,Lagos,1978,6.61,3.4,cereals and tubers,Maize (yellow),136,100 KG,actual,Wholesale,NGN,18300.0,59.8,2017,,173.46808510638297,Maize (All variants)
NGA,2017-05-15,Oyo,Ibadan North,Ibadan,1975,7.4,3.92,cereals and tubers,Rice (local),71,100 KG,actual,Wholesale,NGN,31000.0,101.31,2017,,173.85106382978722,Rice (All variants)
NGA,2017-05-15,Yobe,Borsari,Bursari,2401,12.5,11.5,cereals and tubers,Rice (imported),64,2.8 KG,actual,Retail,NGN,1025.0,3.35,2017,,174.2340425531915,Rice (All variants)
NGA,2017-05-15,Yobe,Damaturu,Damaturu,1969,11.74,11.96,cereals and tubers,Maize (white),67,100 KG,actual,Wholesale,NGN,14720.0,48.1,2017,,174.61702127659575,Maize (All variants)
NGA,2017-05-15,Yobe,Damaturu,Damaturu,1969,11.74,11.96,cereals and tubers,Maize (yellow),136,KG,actual,Retail,NGN,175.0,0.57,2017,1.0,175.0,Maize (All variants)
NGA,2017-05-15,Yobe,Damaturu,Damaturu,1969,11.74,11.96,cereals and tubers,Rice (imported),64,50 KG,actual,Wholesale,NGN,17800.0,58.17,2017,,172.91666666666666,Rice (All variants)
NGA,2017-05-15,Yobe,Damaturu,Damaturu (Sunday Market),2391,11.74,11.96,cereals and tubers,Rice (imported),64,2.8 KG,actual,Retail,NGN,1100.0,3.59,2017,,170.83333333333334,Rice (All variants)
NGA,2017-05-15,Yobe,Damaturu,Damaturu (Sunday Market),2391,11.74,11.96,cereals and tubers,Rice (local),71,2.7 KG,actual,Retail,NGN,844.0,2.76,2017,,168.75,Rice (All variants)
NGA,2017-05-15,Yobe,Geidam,Geidam,2393,12.89,11.92,cereals and tubers,Rice (imported),64,2.8 KG,actual,Retail,NGN,975.0,3.19,2017,,166.66666666666666,Rice (All variants)
NGA,2017-05-15,Yobe,Geidam,Geidam,2393,12.89,11.92,cereals and tubers,Rice (local),71,2.7 KG,actual,Retail,NGN,820.0,2.68,2017,,164.58333333333334,Rice (All variants)
NGA,2017-05-15,Yobe,Jakusko,Jakusko,2399,12.2,10.88,cereals and tubers,Rice (imported),64,2.8 KG,actual,Retail,NGN,950.0,3.1,2017,,162.5,Rice (All variants)
NGA,2017-05-15,Yobe,Karasuwa,Bade (Gashua),2388,12.87,11.04,cereals and tubers,Rice (imported),64,2.8 KG,actual,Retail,NGN,950.0,3.1,2017,,160.41666666666666,Rice (All variants)
NGA,2017-05-15,Yobe,Karasuwa,Bade (Gashua),2388,12.87,11.04,cereals and tubers,Rice (local),71,2.7 KG,actual,Retail,NGN,771.0,2.52,2017,,158.33333333333334,Rice (All variants)
NGA,2017-05-15,Yobe,Nguru,Nguru,2387,12.87,10.45,cereals and tubers,Rice (imported),64,2.8 KG,actual,Retail,NGN,1050.0,3.43,2017,,156.25,Rice (All variants)
NGA,2017-05-15,Yobe,Nguru,Nguru,2387,12.87,10.45,cereals and tubers,Rice (local),71,2.7 KG,actual,Retail,NGN,796.0,2.6,2017,,154.16666666666666,Rice (All variants)
NGA,2017-05-15,Yobe,Potiskum,Potiskum,1981,11.71,11.08,cereals and tubers,Maize (white),67,100 KG,actual,Wholesale,NGN,15040.0,49.15,2017,,152.08333333333334,Maize (All variants)
NGA,2017-05-15,Yobe,Potiskum,Potiskum,1981,11.71,11.08,cereals and tubers,Maize (yellow),136,KG,actual,Retail,NGN,150.0,0.49,2017,1.0,150.0,Maize (All variants)
NGA,2017-05-15,Yobe,Potiskum,Potiskum,1981,11.71,11.08,cereals and tubers,Rice (imported),64,2.8 KG,actual,Retail,NGN,1100.0,3.59,2017,,150.40816326530611,Rice (All variants)
NGA,2017-05-15,Yobe,Potiskum,Potiskum,1981,11.71,11.08,cereals and tubers,Rice (imported),64,50 KG,actual,Wholesale,NGN,17200.0,56.21,2017,,150.81632653061226,Rice (All variants)
NGA,2017-05-15,Yobe,Potiskum,Potiskum,1981,11.71,11.08,cereals and tubers,Rice (local),71,100 KG,actual,Wholesale,NGN,27800.0,90.85,2017,,151.22448979591837,Rice (All variants)
NGA,2017-05-15,Yobe,Potiskum,Potiskum,1981,11.71,11.08,cereals and tubers,Rice (local),71,2.7 KG,actual,Retail,NGN,820.0,2.68,2017,,151.6326530612245,Rice (All variants)
NGA,2017-05-15,Yobe,Yunusari,Yunusari,2392,13.15,11.54,cereals and tubers,Rice (imported),64,2.8 KG,actual,Retail,NGN,1000.0,3.27,2017,,152.0408163265306,Rice (All variants)
NGA,2017-05-15,Yobe,Yunusari,Yunusari,2392,13.15,11.54,cereals and tubers,Rice (local),71,2.7 KG,actual,Retail,NGN,820.0,2.68,2017,,152.44897959183675,Rice (All variants)
NGA,2017-05-15,Yobe,Yusufari,Yusufari,2389,13.06,11.17,cereals and tubers,Rice (imported),64,2.8 KG,actual,Retail,NGN,1000.0,3.27,2017,,152.85714285714286,Rice (All variants)
NGA,2017-05-15,Yobe,Yusufari,Yusufari,2389,13.06,11.17,cereals and tubers,Rice (local),71,2.7 KG,actual,Retail,NGN,747.0,2.44,2017,,153.26530612244898,Rice (All variants)
NGA,2017-05-15,Zamfara,Kaura Namoda,Kaura Namoda,1977,12.6,6.59,cereals and tubers,Rice (local),71,100 KG,actual,Wholesale,NGN,29500.0,96.41,2017,,153.6734693877551,Rice (All variants)
NGA,2017-06-15,Abia,Oboma Ngwa,Aba,1967,5.15,7.36,cereals and tubers,Maize (yellow),136,100 KG,actual,Wholesale,NGN,18700.0,57.95,2017,,154.08163265306123,Maize (All variants)
NGA,2017-06-15,Abia,Oboma Ngwa,Aba,1967,5.15,7.36,cereals and tubers,Rice (imported),64,50 KG,actual,Wholesale,NGN,18000.0,55.78,2017,,154.48979591836735,Rice (All variants)
NGA,2017-06-15,Abia,Oboma Ngwa,Aba,1967,5.15,7.36,cereals and tubers,Rice (local),71,100 KG,actual,Wholesale,NGN,26600.0,82.43,2017,,154.89795918367346,Rice (All variants)
NGA,2017-06-15,Adamawa,Hong,Mubi,1980,10.27,13.26,cereals and tubers,Maize (white),67,100 KG,actual,Wholesale,NGN,14100.0,43.7,2017,,155.30612244897958,Maize (All variants)
NGA,2017-06-15,Adamawa,Hong,Mubi,1980,10.27,13.26,cereals and tubers,Rice (local),71,100 KG,actual,Wholesale,NGN,36000.0,111.57,2017,,155.71428571428572,Rice (All variants)
NGA,2017-06-15,Borno,Biu,Biu,1968,10.61,12.19,cereals and tubers,Rice (imported),64,50 KG,actual,Wholesale,NGN,16120.0,49.96,2017,,156.12244897959184,Rice (All variants)
NGA,2017-06-15,Borno,Biu,Biu,1968,10.61,12.19,cereals and tubers,Rice (local),71,100 KG,actual,Wholesale,NGN,30900.0,95.76,2017,,156.53061224489795,Rice (All variants)
NGA,2017-06-15,Borno,Konduga,Abba Gamaram,2394,11.86,13.15,cereals and tubers,Rice (imported),64,2.8 KG,actual,Retail,NGN,1200.0,3.72,2017,,156.9387755102041,Rice (All variants)
NGA,2017-06-15,Borno,Konduga,Baga Road,2385,11.87,13.12,cereals and tubers,Rice (imported),64,2.8 KG,actual,Retail,NGN,1200.0,3.72,2017,,157.3469387755102,Rice (All variants)
NGA,2017-06-15,Borno,Konduga,Baga Road,2385,11.87,13.12,cereals and tubers,Rice (local),71,2.7 KG,actual,Retail,NGN,878.0,2.72,2017,,157.75510204081633,Rice (All variants)
NGA,2017-06-15,Borno,Konduga,Bolori Stores,3073,11.85,13.14,cereals and tubers,Rice (imported),64,2.8 KG,actual,Retail,NGN,1200.0,3.72,2017,,158.16326530612244,Rice (All variants)
NGA,2017-06-15,Borno,Konduga,Bullunkutu,2386,11.83,13.09,cereals and tubers,Rice (local),71,2.7 KG,actual,Retail,NGN,810.0,2.51,2017,,158.57142857142858,Rice (All variants)
NGA,2017-06-15,Borno,Maiduguri,Budum,2384,11.85,13.16,cereals and tubers,Rice (imported),64,2.8 KG,actual,Retail,NGN,1180.0,3.66,2017,,158.9795918367347,Rice (All variants)
NGA,2017-06-15,Borno,Maiduguri,Kusawam Shanu,2396,11.86,13.18,cereals and tubers,Rice (imported),64,2.8 KG,actual,Retail,NGN,1100.0,3.41,2017,,159.3877551020408,Rice (All variants)
NGA,2017-06-15,Borno,Maiduguri,Maiduguri,1979,11.83,13.15,cereals and tubers,Maize (yellow),136,100 KG,actual,Wholesale,NGN,16000.0,49.58,2017,,159.79591836734693,Maize (All variants)
NGA,2017-06-15,Borno,Maiduguri,Maiduguri,1979,11.83,13.15,cereals and tubers,Rice (imported),64,50 KG,actual,Wholesale,NGN,17500.0,54.23,2017,,160.20408163265307,Rice (All variants)
NGA,2017-06-15,Borno,Maiduguri,Maiduguri,1979,11.83,13.15,cereals and tubers,Rice (local),71,100 KG,actual,Wholesale,NGN,31425.0,97.39,2017,,160.6122448979592,Rice (All variants)
NGA,2017-06-15,Borno,Maiduguri,Monday,2397,11.83,13.15,cereals and tubers,Rice (imported),64,2.8 KG,actual,Retail,NGN,1200.0,3.72,2017,,161.0204081632653,Rice (All variants)
NGA,2017-06-15,Borno,Maiduguri,Monday,2397,11.83,13.15,cereals and tubers,Rice (local),71,2.7 KG,actual,Retail,NGN,868.0,2.69,2017,,161.42857142857142,Rice (All variants)
NGA,2017-06-15,Borno,Maiduguri,Tashan Bama,2398,11.81,13.18,cereals and tubers,Rice (imported),64,2.8 KG,actual,Retail,NGN,1250.0,3.87,2017,,161.83673469387756,Rice (All variants)
NGA,2017-06-15,Gombe,Akko,Gombe,1972,10.28,11.17,cereals and tubers,Rice (imported),64,50 KG,actual,Wholesale,NGN,17500.0,54.23,2017,,162.24489795918367,Rice (All variants)
NGA,2017-06-15,Gombe,Akko,Gombe,1972,10.28,11.17,cereals and tubers,Rice (local),71,100 KG,actual,Wholesale,NGN,28000.0,86.77,2017,,162.6530612244898,Rice (All variants)
NGA,2017-06-15,Jigawa,Kaugama,Gujungu,1973,12.36,9.58,cereals and tubers,Maize (white),67,100 KG,actual,Wholesale,NGN,15333.0,47.52,2017,,163.0612244897959,Maize (All variants)
NGA,2017-06-15,Jigawa,Kaugama,Gujungu,1973,12.36,9.58,cereals and tubers,Maize (yellow),136,100 KG,actual,Wholesale,NGN,15360.0,47.6,2017,,163.46938775510205,Maize (All variants)
NGA,2017-06-15,Jigawa,Kaugama,Gujungu,1973,12.36,9.58,cereals and tubers,Rice (local),71,100 KG,actual,Wholesale,NGN,29633.0,91.83,2017,,163.87755102040816,Rice (All variants)
NGA,2017-06-15,Kaduna,Giwa,Giwa,1971,11.28,7.42,cereals and tubers,Maize (yellow),136,100 KG,actual,Wholesale,NGN,12900.0,39.98,2017,,164.28571428571428,Maize (All variants)
NGA,2017-06-15,Kaduna,Giwa,Giwa,1971,11.28,7.42,cereals and tubers,Rice (imported),64,50 KG,actual,Wholesale,NGN,23860.0,73.94,2017,,164.69387755102042,Rice (All variants)
NGA,2017-06-15,Kaduna,Giwa,Giwa,1971,11.28,7.42,cereals and tubers,Rice (local),71,100 KG,actual,Wholesale,NGN,25500.0,79.03,2017,,165.10204081632654,Rice (All variants)
NGA,2017-06-15,Katsina,Dandume,Dandume,1970,11.42,7.2,cereals and tubers,Maize (white),67,100 KG,actual,Wholesale,NGN,14225.0,44.08,2017,,165.51020408163265,Maize (All variants)
NGA,2017-06-15,Katsina,Dandume,Dandume,1970,11.42,7.2,cereals and tubers,Rice (imported),64,50 KG,actual,Wholesale,NGN,16800.0,52.06,2017,,165.91836734693877,Rice (All variants)
NGA,2017-06-15,Kebbi,Gwandu,Gwandu,1974,12.49,4.64,cereals and tubers,Maize (white),67,100 KG,actual,Wholesale,NGN,15153.0,46.96,2017,,166.3265306122449,Maize (All variants)
NGA,2017-06-15,Kebbi,Gwandu,Gwandu,1974,12.49,4.64,cereals and tubers,Maize (yellow),136,100 KG,actual,Wholesale,NGN,15253.0,47.27,2017,,166.73469387755102,Maize (All variants)
NGA,2017-06-15,Kebbi,Gwandu,Gwandu,1974,12.49,4.64,cereals and tubers,Rice (imported),64,50 KG,actual,Wholesale,NGN,15486.0,47.99,2017,,167.14285714285714,Rice (All variants)
NGA,2017-06-15,Kebbi,Gwandu,Gwandu,1974,12.49,4.64,cereals and tubers,Rice (local),71,100 KG,actual,Wholesale,NGN,30866.0,95.66,2017,,167.55102040816325,Rice (All variants)
NGA,2017-06-15,Lagos,Kosofe,Lagos,1978,6.61,3.4,cereals and tubers,Maize (yellow),136,100 KG,actual,Wholesale,NGN,18400.0,57.02,2017,,167.9591836734694,Maize (All variants)
NGA,2017-06-15,Lagos,Kosofe,Lagos,1978,6.61,3.4,cereals and tubers,Rice (imported),64,50 KG,actual,Wholesale,NGN,17550.0,54.39,2017,,168.3673469387755,Rice (All variants)
NGA,2017-06-15,Oyo,Ibadan North,Ibadan,1975,7.4,3.92,cereals and tubers,Maize (yellow),136,100 KG,actual,Wholesale,NGN,19000.0,58.88,2017,,168.77551020408163,Maize (All variants)
NGA,2017-06-15,Oyo,Ibadan North,Ibadan,1975,7.4,3.92,cereals and tubers,Rice (local),71,100 KG,actual,Wholesale,NGN,31000.0,96.07,2017,,169.18367346938777,Rice (All variants)
NGA,2017-06-15,Yobe,Borsari,Bursari,2401,12.5,11.5,cereals and tubers,Rice (imported),64,2.8 KG,actual,Retail,NGN,1100.0,3.41,2017,,169.59183673469389,Rice (All variants)
NGA,2017-06-15,Yobe,Damaturu,Damaturu,1969,11.74,11.96,cereals and tubers,Maize (yellow),136,KG,actual,Retail,NGN,170.0,0.53,2017,1.0,170.0,Maize (All variants)
NGA,2017-06-15,Yobe,Damaturu,Damaturu,1969,11.74,11.96,cereals and tubers,Rice (imported),64,50 KG,actual,Wholesale,NGN,17800.0,55.16,2017,,168.125,Rice (All variants)
NGA,2017-06-15,Yobe,Damaturu,Damaturu (Sunday Market),2391,11.74,11.96,cereals and tubers,Rice (imported),64,2.8 KG,actual,Retail,NGN,1200.0,3.72,2017,,166.25,Rice (All variants)
NGA,2017-06-15,Yobe,Geidam,Geidam,2393,12.89,11.92,cereals and tubers,Rice (imported),64,2.8 KG,actual,Retail,NGN,1100.0,3.41,2017,,164.375,Rice (All variants)
NGA,2017-06-15,Yobe,Geidam,Geidam,2393,12.89,11.92,cereals and tubers,Rice (local),71,2.7 KG,actual,Retail,NGN,820.0,2.54,2017,,162.5,Rice (All variants)
NGA,2017-06-15,Yobe,Jakusko,Jakusko,2399,12.2,10.88,cereals and tubers,Rice (local),71,2.7 KG,actual,Retail,NGN,771.0,2.39,2017,,160.625,Rice (All variants)
NGA,2017-06-15,Yobe,Karasuwa,Bade (Gashua),2388,12.87,11.04,cereals and tubers,Rice (imported),64,2.8 KG,actual,Retail,NGN,1000.0,3.1,2017,,158.75,Rice (All variants)
NGA,2017-06-15,Yobe,Nguru,Nguru,2387,12.87,10.45,cereals and tubers,Rice (imported),64,2.8 KG,actual,Retail,NGN,1100.0,3.41,2017,,156.875,Rice (All variants)
NGA,2017-06-15,Yobe,Potiskum,Potiskum,1981,11.71,11.08,cereals and tubers,Maize (yellow),136,KG,actual,Retail,NGN,155.0,0.48,2017,1.0,155.0,Maize (All variants)
NGA,2017-06-15,Yobe,Potiskum,Potiskum,1981,11.71,11.08,cereals and tubers,Rice (imported),64,2.8 KG,actual,Retail,NGN,1050.0,3.25,2017,,155.14,Rice (All variants)
NGA,2017-06-15,Yobe,Potiskum,Potiskum,1981,11.71,11.08,cereals and tubers,Rice (imported),64,50 KG,actual,Wholesale,NGN,18933.0,58.67,2017,,155.28,Rice (All variants)
NGA,2017-06-15,Yobe,Potiskum,Potiskum,1981,11.71,11.08,cereals and tubers,Rice (local),71,2.7 KG,actual,Retail,NGN,820.0,2.54,2017,,155.42,Rice (All variants)
NGA,2017-06-15,Yobe,Yunusari,Yunusari,2392,13.15,11.54,cereals and tubers,Rice (local),71,2.7 KG,actual,Retail,NGN,820.0,2.54,2017,,155.56,Rice (All variants)
NGA,2017-06-15,Yobe,Yusufari,Yusufari,2389,13.06,11.17,cereals and tubers,Rice (imported),64,2.8 KG,actual,Retail,NGN,1100.0,3.41,2017,,155.7,Rice (All variants)
NGA,2017-06-15,Zamfara,Kaura Namoda,Kaura Namoda,1977,12.6,6.59,cereals and tubers,Maize (white),67,100 KG,actual,Wholesale,NGN,16280.0,50.45,2017,,155.84,Maize (All variants)
NGA,2017-06-15,Zamfara,Kaura Namoda,Kaura Namoda,1977,12.6,6.59,cereals and tubers,Maize (yellow),136,100 KG,actual,Wholesale,NGN,16120.0,49.96,2017,,155.98,Maize (All variants)
NGA,2017-07-15,Abia,Oboma Ngwa,Aba,1967,5.15,7.36,cereals and tubers,Maize (white),67,100 KG,actual,Wholesale,NGN,17300.0,56.73,2017,,156.12,Maize (All variants)
NGA,2017-07-15,Abia,Oboma Ngwa,Aba,1967,5.15,7.36,cereals and tubers,Maize (yellow),136,100 KG,actual,Wholesale,NGN,18700.0,61.32,2017,,156.26,Maize (All variants)
NGA,2017-07-15,Abia,Oboma Ngwa,Aba,1967,5.15,7.36,cereals and tubers,Rice (imported),64,50 KG,actual,Wholesale,NGN,18200.0,59.68,2017,,156.4,Rice (All variants)
NGA,2017-07-15,Abia,Oboma Ngwa,Aba,1967,5.15,7.36,cereals and tubers,Rice (local),71,100 KG,actual,Wholesale,NGN,12600.0,41.32,2017,,156.54,Rice (All variants)
NGA,2017-07-15,Adamawa,Hong,Mubi,1980,10.27,13.26,cereals and tubers,Maize (white),67,100 KG,actual,Wholesale,NGN,15225.0,49.93,2017,,156.68,Maize (All variants)
NGA,2017-07-15,Borno,Biu,Biu,1968,10.61,12.19,cereals and tubers,Maize (yellow),136,100 KG,actual,Wholesale,NGN,15980.0,52.4,2017,,156.82,Maize (All variants)
NGA,2017-07-15,Borno,Biu,Biu,1968,10.61,12.19,cereals and tubers,Rice (imported),64,50 KG,actual,Wholesale,NGN,16335.0,53.57,2017,,156.96,Rice (All variants)
NGA,2017-07-15,Borno,Konduga,Abba Gamaram,2394,11.86,13.15,cereals and tubers,Rice (imported),64,2.8 KG,actual,Retail,NGN,1200.0,3.94,2017,,157.1,Rice (All variants)
NGA,2017-07-15,Borno,Konduga,Abba Gamaram,2394,11.86,13.15,cereals and tubers,Rice (local),71,2.7 KG,actual,Retail,NGN,829.0,2.72,2017,,157.24,Rice (All variants)
NGA,2017-07-15,Borno,Konduga,Bullunkutu,2386,11.83,13.09,cereals and tubers,Rice (imported),64,2.8 KG,actual,Retail,NGN,1150.0,3.77,2017,,157.38,Rice (All variants)
NGA,2017-07-15,Borno,Konduga,Bullunkutu,2386,11.83,13.09,cereals and tubers,Rice (local),71,2.7 KG,actual,Retail,NGN,810.0,2.66,2017,,157.52,Rice (All variants)
NGA,2017-07-15,Borno,Maiduguri,Budum,2384,11.85,13.16,cereals and tubers,Rice (imported),64,2.8 KG,actual,Retail,NGN,1200.0,3.94,2017,,157.66,Rice (All variants)
NGA,2017-07-15,Borno,Maiduguri,Budum,2384,11.85,13.16,cereals and tubers,Rice (local),71,2.7 KG,actual,Retail,NGN,829.0,2.72,2017,,157.8,Rice (All variants)
NGA,2017-07-15,Borno,Maiduguri,Custom,2395,11.85,13.17,cereals and tubers,Rice (imported),64,2.8 KG,actual,Retail,NGN,1150.0,3.77,2017,,157.94,Rice (All variants)
NGA,2017-07-15,Borno,Maiduguri,Kusawam Shanu,2396,11.86,13.18,cereals and tubers,Rice (imported),64,2.8 KG,actual,Retail,NGN,850.0,2.79,2017,,158.08,Rice (All variants)
NGA,2017-07-15,Borno,Maiduguri,Maiduguri,1979,11.83,13.15,cereals and tubers,Maize (white),67,100 KG,actual,Wholesale,NGN,15875.0,52.06,2017,,158.22,Maize (All variants)
NGA,2017-07-15,Borno,Maiduguri,Maiduguri,1979,11.83,13.15,cereals and tubers,Maize (yellow),136,100 KG,actual,Wholesale,NGN,15875.0,52.06,2017,,158.36,Maize (All variants)
NGA,2017-07-15,Borno,Maiduguri,Maiduguri,1979,11.83,13.15,cereals and tubers,Rice (imported),64,50 KG,actual,Wholesale,NGN,17450.0,57.22,2017,,158.5,Rice (All variants)
NGA,2017-07-15,Borno,Maiduguri,Maiduguri,1979,11.83,13.15,cereals and tubers,Rice (local),71,100 KG,actual,Wholesale,NGN,30050.0,98.55,2017,,158.64,Rice (All variants)
NGA,2017-07-15,Borno,Maiduguri,Monday,2397,11.83,13.15,cereals and tubers,Rice (imported),64,2.8 KG,actual,Retail,NGN,1200.0,3.94,2017,,158.78,Rice (All variants)
NGA,2017-07-15,Borno,Maiduguri,Tashan Bama,2398,11.81,13.18,cereals and tubers,Rice (imported),64,2.8 KG,actual,Retail,NGN,1200.0,3.94,2017,,158.92,Rice (All variants)
NGA,2017-07-15,Gombe,Akko,Gombe,1972,10.28,11.17,cereals and tubers,Maize (yellow),136,100 KG,actual,Wholesale,NGN,15825.0,51.9,2017,,159.06,Maize (All variants)
NGA,2017-07-15,Gombe,Akko,Gombe,1972,10.28,11.17,cereals and tubers,Rice (local),71,100 KG,actual,Wholesale,NGN,27950.0,91.66,2017,,159.2,Rice (All variants)
NGA,2017-07-15,Jigawa,Kaugama,Gujungu,1973,12.36,9.58,cereals and tubers,Maize (white),67,100 KG,actual,Wholesale,NGN,15000.0,49.19,2017,,159.34,Maize (All variants)
NGA,2017-07-15,Jigawa,Kaugama,Gujungu,1973,12.36,9.58,cereals and tubers,Rice (local),71,100 KG,actual,Wholesale,NGN,22740.0,74.57,2017,,159.48,Rice (All variants)
NGA,2017-07-15,Kaduna,Giwa,Giwa,1971,11.28,7.42,cereals and tubers,Maize (yellow),136,100 KG,actual,Wholesale,NGN,14485.0,47.5,2017,,159.62,Maize (All variants)
NGA,2017-07-15,Kaduna,Giwa,Giwa,1971,11.28,7.42,cereals and tubers,Rice (imported),64,50 KG,actual,Wholesale,NGN,16920.0,55.49,2017,,159.76,Rice (All variants)
NGA,2017-07-15,Kaduna,Lere,Saminaka,1982,10.42,8.68,cereals and tubers,Maize (yellow),136,100 KG,actual,Wholesale,NGN,12555.0,41.17,2017,,159.9,Maize (All variants)
NGA,2017-07-15,Kaduna,Lere,Saminaka,1982,10.42,8.68,cereals and tubers,Rice (imported),64,50 KG,actual,Wholesale,NGN,18000.0,59.03,2017,,160.04,Rice (All variants)
NGA,2017-07-15,Kano,Dawakin Tofa,Dawanau,1976,12.09,8.43,cereals and tubers,Maize (yellow),136,100 KG,actual,Wholesale,NGN,14050.0,46.08,2017,,160.18,Maize (All variants)
NGA,2017-07-15,Kano,Dawakin Tofa,Dawanau,1976,12.09,8.43,cereals and tubers,Rice (local),71,100 KG,actual,Wholesale,NGN,29000.0,95.1,2017,,160.32,Rice (All variants)
NGA,2017-07-15,Katsina,Dandume,Dandume,1970,11.42,7.2,cereals and tubers,Maize (yellow),136,100 KG,actual,Wholesale,NGN,16125.0,52.88,2017,,160.46,Maize (All variants)
NGA,2017-07-15,Katsina,Dandume,Dandume,1970,11.42,7.2,cereals and tubers,Rice (imported),64,50 KG,actual,Wholesale,NGN,17100.0,56.08,2017,,160.6,Rice (All variants)
NGA,2017-07-15,Kebbi,Gwandu,Gwandu,1974,12.49,4.64,cereals and tubers,Maize (white),67,100 KG,actual,Wholesale,NGN,14290.0,46.86,2017,,160.74,Maize (All variants)
NGA,2017-07-15,Kebbi,Gwandu,Gwandu,1974,12.49,4.64,cereals and tubers,Maize (yellow),136,100 KG,actual,Wholesale,NGN,14290.0,46.86,2017,,160.88,Maize (All variants)
NGA,2017-07-15,Lagos,Kosofe,Lagos,1978,6.61,3.4,cereals and tubers,Maize (yellow),136,100 KG,actual,Wholesale,NGN,18350.0,60.18,2017,,161.02,Maize (All variants)
NGA,2017-07-15,Lagos,Kosofe,Lagos,1978,6.61,3.4,cereals and tubers,Rice (imported),64,50 KG,actual,Wholesale,NGN,16950.0,55.59,2017,,161.16,Rice (All variants)
NGA,2017-07-15,Oyo,Ibadan North,Ibadan,1975,7.4,3.92,cereals and tubers,Maize (yellow),136,100 KG,actual,Wholesale,NGN,19000.0,62.31,2017,,161.3,Maize (All variants)
NGA,2017-07-15,Oyo,Ibadan North,Ibadan,1975,7.4,3.92,cereals and tubers,Rice (imported),64,50 KG,actual,Wholesale,NGN,16625.0,54.52,2017,,161.44,Rice (All variants)
NGA,2017-07-15,Oyo,Ibadan North,Ibadan,1975,7.4,3.92,cereals and tubers,Rice (local),71,100 KG,actual,Wholesale,NGN,31000.0,101.66,2017,,161.58,Rice (All variants)
NGA,2017-07-15,Yobe,Borsari,Bursari,2401,12.5,11.5,cereals and tubers,Rice (imported),64,2.8 KG,actual,Retail,NGN,2150.0,7.05,2017,,161.72,Rice (All variants)
NGA,2017-07-15,Yobe,Borsari,Bursari,2401,12.5,11.5,cereals and tubers,Rice (local),71,2.7 KG,actual,Retail,NGN,1543.0,5.06,2017,,161.86,Rice (All variants)
NGA,2017-07-15,Yobe,Damaturu,Damaturu,1969,11.74,11.96,cereals and tubers,Maize (yellow),136,KG,actual,Retail,NGN,162.0,0.53,2017,1.0,162.0,Maize (All variants)
NGA,2017-07-15,Yobe,Damaturu,Damaturu,1969,11.74,11.96,cereals and tubers,Rice (imported),64,50 KG,actual,Wholesale,NGN,17800.0,58.37,2017,,159.2,Rice (All variants)
NGA,2017-07-15,Yobe,Damaturu,Damaturu (Sunday Market),2391,11.74,11.96,cereals and tubers,Rice (local),71,2.7 KG,actual,Retail,NGN,1639.0,5.37,2017,,156.4,Rice (All variants)
NGA,2017-07-15,Yobe,Geidam,Geidam,2393,12.89,11.92,cereals and tubers,Rice (imported),64,2.8 KG,actual,Retail,NGN,2050.0,6.72,2017,,153.6,Rice (All variants)
NGA,2017-07-15,Yobe,Geidam,Geidam,2393,12.89,11.92,cereals and tubers,Rice (local),71,2.7 KG,actual,Retail,NGN,1591.0,5.22,2017,,150.8,Rice (All variants)
